image;speed;steering_angle;x;y;psi;ptsx;ptsy
sample_data/123.jpg;31.69528;-0.035327084362506866;-141.0126;10.03065;4.080333;[-134.97, -145.1165, -158.3417, -164.3164, -169.3365, -175.4917];[18.404, 4.339378, -17.42898, -30.18062, -42.84062, -66.52898]
sample_data/124.jpg;31.66239;-0.05316273868083954;-141.6788;9.114525;4.082188;[-134.97, -145.1165, -158.3417, -164.3164, -169.3365, -175.4917];[18.404, 4.339378, -17.42898, -30.18062, -42.84062, -66.52898]
sample_data/125.jpg;31.62205;-0.03618118166923523;-142.5053;7.966788;4.086669;[-134.97, -145.1165, -158.3417, -164.3164, -169.3365, -175.4917];[18.404, 4.339378, -17.42898, -30.18062, -42.84062, -66.52898]
sample_data/126.jpg;31.59009;-0.03963541239500046;-143.1595;7.045189;4.092154;[-134.97, -145.1165, -158.3417, -164.3164, -169.3365, -175.4917];[18.404, 4.339378, -17.42898, -30.18062, -42.84062, -66.52898]
sample_data/127.jpg;31.55262;-0.04691282659769058;-143.969;5.889219;4.099592;[-134.97, -145.1165, -158.3417, -164.3164, -169.3365, -175.4917];[18.404, 4.339378, -17.42898, -30.18062, -42.84062, -66.52898]
sample_data/128.jpg;31.5155;-0.03203461319208145;-144.7687;4.728496;4.107529;[-134.97, -145.1165, -158.3417, -164.3164, -169.3365, -175.4917];[18.404, 4.339378, -17.42898, -30.18062, -42.84062, -66.52898]
sample_data/129.jpg;31.48686;-0.03421170264482498;-145.4007;3.796085;4.114285;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/130.jpg;31.45219;-0.03058072179555893;-146.1822;2.626509;4.122247;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/131.jpg;31.42482;-0.05001508444547653;-146.8006;1.687646;4.128374;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/132.jpg;31.39082;-0.07105784118175507;-147.5651;0.510143;4.135885;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/133.jpg;31.36274;-0.047542087733745575;-148.168;-0.436105;4.142993;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/134.jpg;31.32906;-0.016256773844361305;-148.9081;-1.625782;4.153904;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/135.jpg;31.2976;-0.0030063139274716377;-149.6355;-2.821612;4.164341;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/136.jpg;31.26732;-0.006378122605383396;-150.3544;-4.020984;4.172103;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/137.jpg;31.2438;0.00862973928451538;-150.9254;-4.981829;4.17634;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/138.jpg;31.21493;-0.017310403287410736;-151.6349;-6.183979;4.180017;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/139.jpg;31.1863;-0.015695007517933846;-152.3415;-7.386403;4.182233;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/140.jpg;31.16408;-0.010620596818625927;-152.9034;-8.349293;4.184367;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/141.jpg;31.14242;-0.03992244228720665;-153.4623;-9.312961;4.186625;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/142.jpg;31.11493;-0.04879801720380783;-154.157;-10.51859;4.189626;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/143.jpg;31.09255;-0.03399091586470604;-154.7072;-11.48524;4.193522;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/144.jpg;31.06585;-0.0159288477152586;-155.3863;-12.69723;4.200162;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/145.jpg;31.0405;-0.012500304728746414;-156.0567;-13.91267;4.206941;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/146.jpg;31.02104;-0.01770828478038311;-156.5884;-14.88665;4.211448;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/147.jpg;30.9972;-0.01833990216255188;-157.2482;-16.10567;4.216074;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/148.jpg;30.97832;-0.007822070270776749;-157.772;-17.08219;4.219486;[-145.1165, -158.3417, -164.3164, -169.3365, -175.4917, -176.9617];[4.339378, -17.42898, -30.18062, -42.84062, -66.52898, -76.85062]
sample_data/149.jpg;30.95524;-0.023272909224033356;-158.4219;-18.30437;4.223484;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/150.jpg;30.93695;-0.015733391046524048;-158.9386;-19.28298;4.226253;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/151.jpg;30.91455;-0.07202170044183731;-159.5794;-20.5079;4.230106;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/152.jpg;30.89488;-0.0708773285150528;-160.0874;-21.48943;4.233817;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/153.jpg;30.87011;-0.047408297657966614;-160.71;-22.72148;4.242322;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/154.jpg;30.85215;-0.072149358689785;-161.1974;-23.71165;4.251025;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/155.jpg;30.83165;-0.04188627004623413;-161.7943;-24.95439;4.262156;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/156.jpg;30.8115;-0.014612529426813126;-162.3754;-26.20356;4.274394;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/157.jpg;30.79678;-0.020500436425209045;-162.8312;-27.20642;4.283046;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/158.jpg;30.77878;-0.013145271688699722;-163.3935;-28.46259;4.291163;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/159.jpg;30.76447;-0.004712261259555817;-163.8376;-29.46941;4.296397;[-158.3417, -164.3164, -169.3365, -175.4917, -176.9617, -176.8864];[-17.42898, -30.18062, -42.84062, -66.52898, -76.85062, -90.64063]
sample_data/160.jpg;30.74684;-0.02871667593717575;-164.3873;-30.72958;4.30148;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/161.jpg;30.7326;-0.08565784245729446;-164.8233;-31.73868;4.304682;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/162.jpg;30.71207;-0.03708956763148308;-165.3607;-33.0025;4.310115;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/163.jpg;30.69629;-0.04324552044272423;-165.78;-34.01727;4.317429;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/164.jpg;30.6802;-0.0048365346156060696;-166.2943;-35.28903;4.326334;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/165.jpg;30.66755;-0.004470251500606537;-166.6983;-36.30885;4.332995;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/166.jpg;30.65232;-0.016561705619096756;-167.1984;-37.58493;4.338736;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/167.jpg;30.64016;-0.002296825870871544;-167.5952;-38.60652;4.341948;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/168.jpg;30.62538;-0.008987946435809135;-168.0869;-39.88455;4.345456;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/169.jpg;30.6136;-0.03631597012281418;-168.4779;-40.90736;4.347487;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/170.jpg;30.59873;-0.09034315496683121;-168.9632;-42.18656;4.350047;[-164.3164, -169.3365, -175.4917, -176.9617, -176.8864, -175.0817];[-30.18062, -42.84062, -66.52898, -76.85062, -90.64063, -100.3206]
sample_data/171.jpg;30.58522;-0.10640089958906174;-169.3459;-43.21143;4.353696;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/172.jpg;30.56381;-0.11316119879484177;-169.8095;-44.49709;4.363505;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/173.jpg;30.54488;-0.1056215912103653;-170.2511;-45.78954;4.378601;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/174.jpg;30.53261;-0.08663947880268097;-170.5863;-46.82888;4.393239;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/175.jpg;30.52254;-0.06114552542567253;-170.9054;-47.87293;4.408879;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/176.jpg;30.51253;-0.05526945739984512;-171.2831;-49.18378;4.427784;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/177.jpg;30.503;-0.01417357288300991;-171.641;-50.49974;4.444335;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/178.jpg;30.495;-0.0046255216002464294;-171.9151;-51.55545;4.455584;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/179.jpg;30.48482;-0.013977643102407455;-172.2484;-52.87704;4.46549;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/180.jpg;30.47654;-0.007038621231913567;-172.5095;-53.93534;4.470884;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/181.jpg;30.46628;-0.01603381335735321;-172.8298;-55.2593;4.476094;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/182.jpg;30.45802;0.0034389998763799667;-173.082;-56.31908;4.4793;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/183.jpg;30.44775;-0.03178389370441437;-173.3926;-57.64449;4.482792;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/184.jpg;30.43921;-0.052527934312820435;-173.6387;-58.70506;4.484894;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/185.jpg;30.42786;-0.063666932284832;-173.9394;-60.03185;4.489172;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/186.jpg;30.41845;-0.048495277762413025;-174.1721;-61.09466;4.494564;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/187.jpg;30.40762;-0.10804040729999542;-174.451;-62.42527;4.503485;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/188.jpg;30.39484;-0.05649695172905922;-174.7159;-63.75824;4.513804;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/189.jpg;30.38527;-0.04167914390563965;-174.9128;-64.82701;4.524883;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/190.jpg;30.37771;-0.0692799761891365;-175.1445;-66.16523;4.537965;[-169.3365, -175.4917, -176.9617, -176.8864, -175.0817, -170.3617];[-42.84062, -66.52898, -76.85062, -90.64063, -100.3206, -115.129]
sample_data/191.jpg;30.37112;-0.06403665989637375;-175.3194;-67.23732;4.54754;[-175.4917, -176.9617, -176.8864, -175.0817, -170.3617, -164.4217];[-66.52898, -76.85062, -90.64063, -100.3206, -115.129, -124.5206]
sample_data/192.jpg;30.36246;-0.07451578974723816;-175.5221;-68.57957;4.560268;[-175.4917, -176.9617, -176.8864, -175.0817, -170.3617, -164.4217];[-66.52898, -76.85062, -90.64063, -100.3206, -115.129, -124.5206]
sample_data/193.jpg;30.35554;-0.059394776821136475;-175.6714;-69.65495;4.570792;[-175.4917, -176.9617, -176.8864, -175.0817, -170.3617, -164.4217];[-66.52898, -76.85062, -90.64063, -100.3206, -115.129, -124.5206]
sample_data/194.jpg;30.34735;-0.07146286964416504;-175.8409;-71.00109;4.584607;[-175.4917, -176.9617, -176.8864, -175.0817, -170.3617, -164.4217];[-66.52898, -76.85062, -90.64063, -100.3206, -115.129, -124.5206]
sample_data/195.jpg;30.34123;-0.08691415935754776;-175.9638;-72.07929;4.595364;[-175.4917, -176.9617, -176.8864, -175.0817, -170.3617, -164.4217];[-66.52898, -76.85062, -90.64063, -100.3206, -115.129, -124.5206]
sample_data/196.jpg;30.33234;-0.07879462838172913;-176.1001;-73.42856;4.609402;[-175.4917, -176.9617, -176.8864, -175.0817, -170.3617, -164.4217];[-66.52898, -76.85062, -90.64063, -100.3206, -115.129, -124.5206]
sample_data/197.jpg;30.3251;-0.06483485549688339;-176.1935;-74.50914;4.621743;[-175.4917, -176.9617, -176.8864, -175.0817, -170.3617, -164.4217];[-66.52898, -76.85062, -90.64063, -100.3206, -115.129, -124.5206]
sample_data/198.jpg;30.31798;-0.052244964987039566;-176.291;-75.86107;4.637437;[-175.4917, -176.9617, -176.8864, -175.0817, -170.3617, -164.4217];[-66.52898, -76.85062, -90.64063, -100.3206, -115.129, -124.5206]
sample_data/199.jpg;30.31164;-0.025270354002714157;-176.3694;-77.21396;4.652167;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/200.jpg;30.30689;-0.03751241788268089;-176.4204;-78.2967;4.662528;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/201.jpg;30.30079;-0.06279218941926956;-176.4732;-79.65034;4.672831;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/202.jpg;30.29354;-0.07864701002836227;-176.5134;-81.00413;4.682309;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/203.jpg;30.2865;-0.10291440784931183;-176.5338;-82.08718;4.69102;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/204.jpg;30.27811;-0.11793577671051025;-176.5414;-83.17012;4.70155;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/205.jpg;30.26701;-0.12112399190664291;-176.5286;-84.5233;4.71804;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/206.jpg;30.257;-0.10700538754463196;-176.4877;-85.87544;4.73786;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/207.jpg;30.25144;-0.10161512345075607;-176.4335;-86.95602;4.755182;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/208.jpg;30.24642;-0.07295142859220505;-176.3399;-88.30499;4.776999;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/209.jpg;30.24356;-0.05538488179445267;-176.2453;-89.38247;4.793891;[-176.9617, -176.8864, -175.0817, -170.3617, -164.4217, -158.9417];[-76.85062, -90.64063, -100.3206, -115.129, -124.5206, -131.399]
sample_data/210.jpg;30.24071;-0.030913569033145905;-176.1062;-90.72723;4.812623;[-176.8864, -175.0817, -170.3617, -164.4217, -158.9417, -146.6317];[-90.64063, -100.3206, -115.129, -124.5206, -131.399, -141.329]
sample_data/211.jpg;30.23749;-0.010303139686584473;-175.9479;-92.06971;4.828214;[-176.8864, -175.0817, -170.3617, -164.4217, -158.9417, -146.6317];[-90.64063, -100.3206, -115.129, -124.5206, -131.399, -141.329]
sample_data/212.jpg;30.23438;-0.029459262266755104;-175.8112;-93.14234;4.837793;[-176.8864, -175.0817, -170.3617, -164.4217, -158.9417, -146.6317];[-90.64063, -100.3206, -115.129, -124.5206, -131.399, -141.329]
sample_data/213.jpg;30.23004;-0.046791139990091324;-175.6317;-94.48184;4.84636;[-176.8864, -175.0817, -170.3617, -164.4217, -158.9417, -146.6317];[-90.64063, -100.3206, -115.129, -124.5206, -131.399, -141.329]
sample_data/214.jpg;30.22591;-0.09093038737773895;-175.4803;-95.55224;4.85254;[-176.8864, -175.0817, -170.3617, -164.4217, -158.9417, -146.6317];[-90.64063, -100.3206, -115.129, -124.5206, -131.399, -141.329]
sample_data/215.jpg;30.21827;-0.1070876345038414;-175.2789;-96.88817;4.861529;[-176.8864, -175.0817, -170.3617, -164.4217, -158.9417, -146.6317];[-90.64063, -100.3206, -115.129, -124.5206, -131.399, -141.329]
sample_data/216.jpg;30.2098;-0.09224343299865723;-175.1032;-97.9543;4.87177;[-176.8864, -175.0817, -170.3617, -164.4217, -158.9417, -146.6317];[-90.64063, -100.3206, -115.129, -124.5206, -131.399, -141.329]
sample_data/217.jpg;30.20192;-0.07948585599660873;-174.8619;-99.28282;4.888014;[-176.8864, -175.0817, -170.3617, -164.4217, -158.9417, -146.6317];[-90.64063, -100.3206, -115.129, -124.5206, -131.399, -141.329]
sample_data/218.jpg;30.19818;-0.08850312978029251;-174.6522;-100.3423;4.901943;[-175.0817, -170.3617, -164.4217, -158.9417, -146.6317, -134.6765];[-100.3206, -115.129, -124.5206, -131.399, -141.329, -147.489]
sample_data/219.jpg;30.19461;-0.1262717843055725;-174.3702;-101.6624;4.919222;[-175.0817, -170.3617, -164.4217, -158.9417, -146.6317, -134.6765];[-100.3206, -115.129, -124.5206, -131.399, -141.329, -147.489]
